"county_state","dma","TotalPopulation","numrace","numincome","PercentWhite","PercentBlackAfrAm","PercentAsian","PercentAge0to19","PercentAge20to39","PercentAge40Plus","PercentIncome0to50k","PercentIncome50to99k","PercentIncome100to149k","PercentIncome150to199k","PercentIncome200kPlus","TotalSales","SalesPerCapita","logpop","predicted_sales_per_cap","difference_scp","county","state","DMA"
"Prince William, VA","Washington DC (Hagerstown MD)",363302,316564,110588,66.0529940233255,23.8940624960514,9.5579408903097,29.9216629691001,26.7848786959609,43.293458334939,17.0045574565052,26.2560133106666,23.6110608745976,14.7023185155713,18.4260498426592,176581,0.537715135500874,12.8029897232864,0.494321286678314,0.0433938488225597,"Prince William","VA","Washington DC (Hagerstown MD)"
"Providence, RI","ProvidenceRi-New Bedford MA",443924,389270,162101,82.9370359904436,11.4912528579135,4.98856834587818,25.0466296032654,29.0479901965201,45.9053802002145,43.4044207006743,29.7653931807947,14.8604882141381,6.4034151547492,5.56628274964374,475042,1.09095247740567,13.0034086555917,0.527627110481262,0.563325366924406,"Providence","RI","ProvidenceRi-New Bedford MA"
"Providence, RI","null",2366,2243,1091,98.0383415069104,1.96165849308961,0,14.2434488588335,26.6272189349112,59.1293322062553,47.5710357470211,20.9899175068744,14.0238313473877,10.0824931255729,7.3327222731439,1907,0.805821957013251,7.76895604453833,0.403531104326248,0.402290852687003,"Providence","RI","ProvidenceRi-New Bedford MA"
"Prowers, CO","Denver CO",1432,1337,497,95.7367240089753,2.39341810022438,1.8698578908003,27.5139664804469,25.3491620111732,47.1368715083799,63.1790744466801,29.9798792756539,6.2374245472837,0.603621730382294,0,550,0.384078212290503,7.26682734752059,0.361827552318573,0.0222506599719298,"Prowers","CO","Denver CO"
"Pueblo, CO","Colorado Springs-Pueblo CO",99535,87153,37404,91.8189850033849,2.26842449485388,1.13019632141177,25.8994323604762,25.8602501632592,48.2403174762646,50.235268955192,31.0100524008128,11.9826756496631,3.99155170569993,2.78045128863223,26147,0.274414480418774,11.508264620088,0.447917103767395,-0.173502623348621,"Pueblo","CO","Colorado Springs-Pueblo CO"
"Pulaski, AR","Little Rock-Pine Bluff AR",229373,218253,89476,57.5460589316069,40.3884482687523,1.76034235497336,26.7703696598989,27.397296107214,45.832334232887,47.5144172739058,28.661317001207,13.5354731995172,4.82252224060083,5.4662702847691,44851,0.202558162033786,12.3431047784069,0.378527492284775,-0.175969330250989,"Pulaski","AR","Little Rock-Pine Bluff AR"
"Pulaski, GA","Macon GA",2241,2233,290,51.9480519480519,48.051948051948,0,8.34448906738063,52.2534582775547,39.4020526550647,50,21.7241379310345,16.2068965517241,10.6896551724138,1.37931034482759,26,0.0116019634091923,7.71467747380093,0.413165658712387,-0.401563695303195,"Pulaski","GA","Macon GA"
"Pulaski, KY","Lexington KY",19968,19382,7922,98.1271282633371,0.985450417913528,0.835827056031369,23.3323317307692,25.5108173076923,51.1568509615385,63.5698056046453,25.2082807371876,6.79121433981318,2.6255995960616,1.80509972229235,1670,0.0732060831888401,9.90188627116915,0.371064126491547,-0.297858043302706,"Pulaski","KY","Lexington KY"
"Pulaski, VA","Roanoke-Lynchburg VA",16893,16144,6787,94.4623389494549,4.19970267591675,1.30698711595639,20.7955958089149,24.3000059196117,54.9043982714734,44.4378959776042,35.5090614409901,14.0268159717106,4.46441726830706,1.56180934138795,7249,0.461058778185168,9.73465461392273,0.447378039360046,0.0136807388251213,"Pulaski","VA","Roanoke-Lynchburg VA"
"Putnam, FL","Jacksonville FL",43998,43100,17257,82.8793503480278,16.2993039443155,0.466357308584687,23.9056320741852,22.6192099640893,53.4751579617255,63.3945645245408,25.4273628092948,7.08118444689112,2.3990264820073,1.69786173726604,8693,0.19756867768211,10.6918994573219,0.426798850297928,-0.229230172615818,"Putnam","FL","Jacksonville FL"
"Putnam, GA","Atlanta GA",4047,3724,1629,83.4586466165414,13.8292158968851,2.52416756176155,25.2532740301458,22.4363726216951,52.3103533481591,48.6187845303867,40.2701043585022,6.99815837937385,1.53468385512584,2.57826887661142,267,0.066546083948754,8.30573114487587,0.389063864946365,-0.322517780997611,"Putnam","GA","Atlanta GA"
"Putnam, IL","Peoria-Bloomington IL",1003,988,402,98.3805668016194,1.21457489878543,0.404858299595142,29.8105682951147,18.2452642073779,51.9441674975075,40.0497512437811,34.5771144278607,17.910447761194,6.21890547263682,1.24378109452736,317,0.3160518444666,6.91075078796194,0.410741865634918,-0.094690021168318,"Putnam","IL","Peoria-Bloomington IL"
"Putnam, IN","Indianapolis IN",17476,17213,5570,92.8716667634927,4.2351710916168,2.70725614361239,23.1116960402838,30.6363012130922,46.2520027466239,37.2890484739677,36.4811490125673,17.6840215439856,5.60143626570916,2.9443447037702,5143,0.312559204648297,9.76858379007133,0.429408729076385,-0.116849524428088,"Putnam","IN","Indianapolis IN"
"Putnam, NY","New York NY",48868,44650,17025,95.7110862262038,2.02015677491601,2.04703247480403,22.8411230252926,22.0348694442171,55.1240075304903,18.1380323054332,26.8722466960352,22.9251101321586,13.6270190895742,18.4375917767988,18449,0.390072340740435,10.796878064524,0.509476721286774,-0.119404380546339,"Putnam","NY","New York NY"
"Putnam, OH","Lima OH",24039,22687,9172,99.4049455635386,0.365848283157756,0.154273372415921,28.8489537834352,23.0167644244769,48.1342817920879,35.7283035324902,34.3327518534671,21.9145224596598,4.51373746184038,3.51068469254252,10179,0.43135522385377,10.0874327904462,0.406003177165985,0.0253520466877847,"Putnam","OH","Lima OH"
"Putnam, TN","Nashville TN",45925,44440,17850,95.5175517551755,2.62376237623762,1.35913591359136,26.4256940664126,27.3924877517692,46.1818181818182,55.7478991596639,27.8207282913165,10.2689075630252,3.23249299719888,2.92997198879552,15193,0.339627243178143,10.7347649100833,0.427157700061798,-0.0875304568836547,"Putnam","TN","Nashville TN"
"Putnam, WV","Charleston-Huntington WV",37522,37114,14130,97.6127606833001,1.39300533491405,0.867597133157299,24.8201055380843,22.5387772506796,52.6411172112361,42.1019108280255,29.865534324133,15.1521585279547,7.49469214437367,5.38570417551309,13576,0.363781087858851,10.5326827066036,0.509476721286774,-0.145695633427923,"Putnam","WV","Charleston-Huntington WV"
"Queen Anne's, MD","Baltimore MD",38546,37512,14431,92.0505438259757,6.46459799530817,1.25293239496694,24.2697037306076,20.5883879001712,55.1419083692212,23.7128404129998,25.9510775414039,22.0705425819417,14.1778116554639,14.0877278081907,23166,0.684712338911428,10.559607612259,0.507280886173248,0.17743145273818,"Queen Anne's","MD","Baltimore MD"
"Queen Anne's, MD","null",3797,3683,1490,92.9676893836546,6.10915014933478,0.923160467010589,22.4914406110087,20.5425335791414,56.9660258098499,16.1073825503356,21.8791946308725,36.6442953020134,13.2214765100671,12.1476510067114,988,0.26610652178929,8.2419665602318,0.41892659664154,-0.152820074852251,"Queen Anne's","MD","Baltimore MD"
"Queens, NY","New York NY",1648562,1353885,551127,45.7952484886087,21.6627704716427,31.9193284510871,22.5526853099853,29.2746041701798,48.1727105198349,37.6773411573013,29.9896394116057,16.8565503051021,8.42328537705465,7.05318374893627,688511,0.430276902071752,14.3154139507351,0.496491640806198,-0.066214738734446,"Queens","NY","New York NY"
"Quitman, GA","Columbus GA",1427,1410,448,36.0992907801418,51.7021276595745,11.9148936170213,20.2522775052558,29.3622985283812,50.385423966363,59.8214285714286,26.1160714285714,8.48214285714286,4.6875,0.892857142857143,33,0.02312543798178,7.26332961747684,0.393508076667786,-0.370382638686006,"Quitman","GA","Columbus GA"
"Rabun, GA","Atlanta GA",6624,6173,2583,97.5700631783574,2.42993682164264,0,21.0748792270531,23.0374396135266,55.8876811594203,63.9179248935346,23.0739450251645,4.91676345334882,5.26519550909795,2.82617111885405,898,0.14939199936868,8.7984546960651,0.354909598827362,-0.205517599458682,"Rabun","GA","Atlanta GA"
"Racine, WI","Milwaukee WI",131167,124082,50512,89.2941764317145,8.4589223255589,1.65777469737754,25.2136589233572,24.0601675726364,50.7261735040063,34.4551789673741,33.795929680076,18.6589325308837,7.50118783655369,5.58877098511245,96916,0.746112664532481,11.7842265994643,0.548824667930603,0.197287996601878,"Racine","WI","Milwaukee WI"
"Racine, WI","null",1382,1316,611,53.7234042553192,42.9331306990881,1.21580547112462,38.7843704775687,24.3125904486252,36.9030390738061,65.139116202946,22.5859247135843,4.90998363338789,5.07364975450082,2.29132569558101,250,0.180897250361794,7.23128700432762,0.342181324958801,-0.161284074597007,"Racine","WI","Milwaukee WI"
"Radford, VA","Roanoke-Lynchburg VA",10382,9962,2488,83.3266412366995,13.7924111624172,2.7604898614736,29.8208437680601,54.9219803506068,15.2571758813331,71.7443729903537,18.3279742765273,5.26527331189711,2.37138263665595,2.29099678456592,3720,0.370932235538463,9.24782881638717,0.344339817762375,0.0265924177760879,"Radford","VA","Roanoke-Lynchburg VA"
"Rains, TX","Dallas-Ft.Worth TX",2524,2437,884,97.8251949117768,1.68239638900287,0.328272466146902,25.6735340729002,21.2757527733756,53.0507131537242,53.2805429864253,33.4841628959276,8.93665158371041,2.48868778280543,1.80995475113122,201,0.079635499207607,7.8336002236611,0.368329435586929,-0.288693936379322,"Rains","TX","Dallas-Ft.Worth TX"
"Raleigh, WV","Bluefield-Beckley-Oak Hill WV",60247,58857,24438,91.3655130230899,7.15292998283976,1.17573100905585,22.8990655136355,26.1158231945159,50.9851112918486,52.8889434487274,28.6111793109092,12.5992307062771,3.74826090514772,2.15238562893854,31946,0.573954098338786,11.0062080575821,0.427263051271439,0.146691047067347,"Raleigh","WV","Bluefield-Beckley-Oak Hill WV"
"Ralls, MO","QuincyIl-Hannibal MO-Keokuk IA",3429,3429,1197,95.7713619130942,1.25400991542724,1.34149897929425,30.5336832895888,23.8553514144065,45.6109652960047,43.1913116123642,29.9916457811195,19.6324143692565,6.09857978279031,1.08604845446951,623,0.17683151014305,8.14002395246292,0.369376242160797,-0.192544732017747,"Ralls","MO","QuincyIl-Hannibal MO-Keokuk IA"
"Ramsey, MN","Minneapolis-St. Paul MN",381304,356541,143708,68.5811729927273,14.0345710591489,16.6769039184834,26.8184965277049,30.672114638189,42.5093888341061,39.0681103348457,31.3524647201269,15.9650123862276,7.25290171737134,6.36151084142845,151860,0.431462312443573,12.8513522362181,0.421963483095169,0.00949882934840435,"Ramsey","MN","Minneapolis-St. Paul MN"
"Ramsey, ND","Fargo-Valley City ND",6822,6574,2845,93.8850015211439,0.152114390021296,0.0456343170063888,25.6376429199648,20.6244503078276,53.7379067722076,39.0509666080844,31.2478031634446,22.1792618629174,4.99121265377856,2.53075571177504,48,0.00705776733934977,8.82790796297859,0.385831117630005,-0.378773350290655,"Ramsey","ND","Fargo-Valley City ND"
"Randall, TX","Amarillo TX",77395,72543,27294,93.5886301917484,3.05887542560964,2.47577298981294,27.7640674462175,28.0702887783449,44.1656437754377,33.4579028357881,34.2749322195354,18.8136586795633,6.92826262182165,6.52524364329157,20294,0.271790561268641,11.256677458008,0.464204132556915,-0.192413571288275,"Randall","TX","Amarillo TX"
"Randolph, AL","Atlanta GA",12699,12310,4859,72.3558082859464,27.4004874086109,0.24370430544273,25.9390503189228,21.1276478462871,52.9333018347901,58.7775262399671,29.5122453179667,7.3677711463264,2.59312615764561,1.74933113809426,805,0.0632167856233122,9.44927852918903,0.35495114326477,-0.291734357641458,"Randolph","AL","Atlanta GA"
"Randolph, AR","Jonesboro AR",6038,5838,2582,97.41349777321,1.91846522781775,0,29.430274925472,28.2875124213316,42.2822126531964,65.9178931061193,24.9419054996127,5.7707203718048,1.58791634391944,1.78156467854376,975,0.161140472834467,8.70582811026678,0.340938955545425,-0.179798482710958,"Randolph","AR","Jonesboro AR"
"Randolph, IL","St. Louis MO",7467,7213,2832,93.4701233883266,5.11576320532372,1.16456398169971,27.9898218829517,21.1597696531405,50.8504084639079,43.0790960451977,30.9322033898305,14.6539548022599,3.84887005649718,7.48587570621469,1109,0.150817829986665,8.9182485910357,0.39958918094635,-0.248771350959685,"Randolph","IL","St. Louis MO"
"Randolph, IN","Indianapolis IN",6818,6284,2681,97.915340547422,1.90961171228517,0,27.2513933704899,21.8099149310648,50.9386916984453,53.7486012681835,33.0846698992913,9.95897053338307,1.30548302872063,1.90227527042148,1897,0.282089839770523,8.82732145269785,0.36780634522438,-0.0857165054538573,"Randolph","IN","Indianapolis IN"
"Randolph, MO","Columbia-Jefferson City MO",19159,18548,6246,92.1015742937244,6.65300841061031,0.71705844295881,24.6515997703429,26.3374915183465,49.0109087113106,48.2228626320845,34.2779378802433,13.1123919308357,2.78578290105668,1.6010246557797,1854,0.11520827716901,9.86052785809599,0.393494755029678,-0.278286477860668,"Randolph","MO","Columbia-Jefferson City MO"
"Randolph, NC","Greensboro-High Point-Winston Salem NC",86861,79661,34504,91.108572576292,6.39208646640138,1.91561742885477,24.591013228031,22.6039304175637,52.8050563544053,52.738812891259,32.0803385114769,10.2799675399954,3.19673081381869,1.70415024345003,45210,0.532600840238263,11.3720644188017,0.461317121982574,0.0712837182556887,"Randolph","NC","Greensboro-High Point-Winston Salem NC"
"Randolph, WV","Clarksburg-Weston WV",13867,13848,4978,98.0935875216638,1.32871172732525,0.194974003466204,23.9489435350112,23.6893343910002,52.3617220739886,54.0779429489755,27.1193250301326,10.0843712334271,4.23865006026517,4.47971072719968,2249,0.163994089961573,9.53726719575386,0.455782055854797,-0.291787965893224,"Randolph","WV","Clarksburg-Weston WV"
"Rankin, MS","Jackson MS",57698,56516,19562,80.5877981456579,18.4974166607686,0.598060726166041,24.6334361676315,25.7738569794447,49.5927068529238,38.11982414886,32.266639402924,17.3397403128514,7.58102443512933,4.69277170023515,15531,0.303144376412371,10.9629777898504,0.476328402757645,-0.173184026345274,"Rankin","MS","Jackson MS"
"Rapides, LA","Alexandria LA",46950,45410,16657,60.9623430962343,36.4589297511561,1.78815238934155,27.9574014909478,27.4653887113951,44.5772097976571,51.3117608212763,29.3630305577235,11.5567028876749,3.44599867923396,4.32250705409137,8431,0.17399683359551,10.7568384846364,0.377816706895828,-0.203819873300319,"Rapides","LA","Alexandria LA"
"Rappahannock, VA","Washington DC (Hagerstown MD)",6439,6183,2528,93.8379427462397,4.12421154779233,0.614588387514152,20.7175027178133,21.4318993632552,57.8505979189315,33.1882911392405,30.379746835443,18.9082278481013,7.12025316455696,10.4034810126582,789,0.130311174001004,8.77012852753818,0.416720271110535,-0.286409097109531,"Rappahannock","VA","Washington DC (Hagerstown MD)"
"Ravalli, MT","Missoula MT",1488,1483,572,99.3931220498988,0,0.606877950101146,25.4032258064516,18.8844086021505,55.7123655913978,46.5034965034965,29.3706293706294,17.6573426573427,6.46853146853147,0,56,0.0376344086021505,7.30518821539304,0.383978426456451,-0.346344017854301,"Ravalli","MT","Missoula MT"
"Ray, MO","Kansas City MO",6667,6555,2528,98.2151029748284,0.68649885583524,0.244088482074752,25.2587370631468,20.0689965501725,54.6722663866807,34.0585443037975,36.4319620253165,22.3892405063291,5.18196202531646,1.93829113924051,830,0.141984613539037,8.80492526261806,0.402162194252014,-0.260177580712978,"Ray","MO","Kansas City MO"
"Red River, TX","Dallas-Ft.Worth TX",1288,1266,442,77.4881516587678,20.3001579778831,0,39.6739130434783,14.8291925465838,45.4968944099379,59.7285067873303,24.2081447963801,14.9321266968326,0.452488687782805,0.678733031674208,1,0.00077639751552795,7.1608459066643,0.355124264955521,-0.354347867439993,"Red River","TX","Dallas-Ft.Worth TX"
"Red Willow, NE","Lincoln & Hastings-Kearney NE",3733,3716,1494,98.815931108719,0.834230355220667,0,26.3862844896866,25.0468791856416,48.5668363246718,52.6104417670683,28.380187416332,10.1070950468541,5.82329317269076,3.07898259705489,255,0.0695226227159908,8.22496747891458,0.374414265155792,-0.304891642439801,"Red Willow","NE","Lincoln & Hastings-Kearney NE"
"Redwood, MN","Minneapolis-St. Paul MN",4868,4587,1969,85.4807063440157,0.91563113145847,0.39241334205363,27.7115858668858,20.8299096138044,51.4585045193098,44.6927374301676,33.5703402742509,13.7125444388014,4.41848654139157,3.60589131538852,65,0.0145464994494637,8.49043845410742,0.372582167387009,-0.358035667937545,"Redwood","MN","Minneapolis-St. Paul MN"
"Reeves, TX","Odessa-Midland TX",3331,2904,916,91.9077134986226,5.19972451790634,2.89256198347107,33.9237466226358,28.1597117982588,37.9165415791054,36.0262008733624,36.7903930131004,19.2139737991266,5.34934497816594,2.62008733624454,12,0.0036115996209501,8.11102783819368,0.372082233428955,-0.368470633808005,"Reeves","TX","Odessa-Midland TX"
"Reno, KS","Wichita-Hutchinson KS",37319,35935,14412,94.1338527897593,3.70669263948796,0.73187700013914,25.413328331413,24.3763230526006,50.2103486159865,45.5731334998612,32.7782403552595,14.0577296697197,3.13627532611712,4.45462114904246,13810,0.366089289990072,10.5272578593183,0.473989516496658,-0.107900226506586,"Reno","KS","Wichita-Hutchinson KS"
"Rensselaer, NY","Albany-Schenectady-Troy NY",91945,88228,35984,92.0320079793263,5.49145396019404,2.30425715192456,24.3014845831747,25.2292131165371,50.4693023002882,34.0679190751445,31.4667630057803,19.539239662072,7.73955091151623,7.18652734548688,64601,0.729958166264773,11.428945851175,0.53802764415741,0.191930522107364,"Rensselaer","NY","Albany-Schenectady-Troy NY"
"Rhea, TN","Chattanooga TN",26920,26122,9636,96.5622846642677,2.55723145241559,0.562744047163311,27.1025260029718,25.4346210995542,47.462852897474,56.6313823163138,27.9680365296804,10.1079286010793,3.30012453300125,1.99252801992528,3275,0.130343615133512,10.2006247837587,0.413251578807831,-0.282907963674319,"Rhea","TN","Chattanooga TN"
"Rice, MN","Minneapolis-St. Paul MN",34961,32704,11764,93.5176125244618,3.5255626223092,2.75807240704501,28.0140728240039,27.7223191556306,44.2636080203656,35.3196191771506,33.560013600816,17.1625297517851,7.32743964637878,6.63039782386943,15573,0.519521059787539,10.4619884334794,0.516713261604309,0.00280779818322985,"Rice","MN","Minneapolis-St. Paul MN"
"Richardson, NE","Omaha NE",2220,2057,984,96.4511424404473,0.0486144871171609,0,28.6036036036036,20.4954954954955,50.9009009009009,61.3821138211382,33.0284552845528,5.58943089430894,0,0,151,0.068018018018018,7.70526247486633,0.352472513914108,-0.28445449589609,"Richardson","NE","Omaha NE"
"Richland, IL","Terre Haute IN",9335,9126,3749,97.3044049967127,1.33683979837826,0.580758273065965,26.4381360471344,21.6282806641671,51.9335832886985,50.1733795678848,32.5953587623366,11.8164843958389,2.18724993331555,3.22752734062417,1517,0.184612545759378,9.14152605597582,0.372672140598297,-0.188059594838919,"Richland","IL","Terre Haute IN"
"Richland, LA","Monroe LA-El Dorado AR",11537,11368,4244,71.7980295566502,28.1755805770584,0,24.7724711796828,27.2254485568172,48.0020802635,59.3072573044298,26.1074458058435,8.74175306314797,3.22808671065033,2.61545711592837,1410,0.127347358841734,9.35331454092729,0.35348242521286,-0.226135066371126,"Richland","LA","Monroe LA-El Dorado AR"
"Richland, ND","Fargo-Valley City ND",5695,5473,2541,97.5698885437603,0.730860588342774,0.310615750045679,26.8305531167691,29.0079016681299,44.161545215101,50.7280598189689,28.3353010625738,17.0405352223534,1.73160173160173,2.16450216450216,683,0.120330952066284,8.64734387588128,0.368741452693939,-0.248410500627655,"Richland","ND","Fargo-Valley City ND"
"Richland, OH","Cleveland-Akron (Canton) OH",96164,92723,37613,89.3381361690195,9.52730174821781,0.98896713868188,24.4301401771973,25.4138762946633,50.1559835281394,49.2462712360088,33.6984553212985,11.8682370457023,2.93249674314732,2.25453965384309,50783,0.54133845432137,11.4738103462417,0.484902828931808,0.0564356253895615,"Richland","OH","Cleveland-Akron (Canton) OH"
"Richland, SC","Columbia SC",203896,193023,76504,44.8625293358823,51.7518637675303,2.9592328375375,26.2501471338329,32.4474241770314,41.3024286891356,48.4876607759071,30.8925023528182,11.2190212276482,4.56577433859667,4.8350413050298,41774,0.209408359986673,12.2253653389106,0.394130796194077,-0.184722436207404,"Richland","SC","Columbia SC"
"Richland, WI","Madison WI",14115,13818,6050,97.7058908669851,1.10725141120278,0.810536980749747,24.6050301098123,20.1983705278073,55.1965993623804,47.1239669421488,35.4710743801653,12.1652892561983,2.84297520661157,2.39669421487603,4511,0.319425756813444,9.55499334068759,0.431079417467117,-0.111653660653673,"Richland","WI","Madison WI"
"Richmond City, VA","Richmond-Petersburg VA",143005,136276,54973,51.4096392614987,46.1636678505386,2.22269511872964,22.8957029474494,35.4672913534492,41.6370056991014,50.0845869790625,24.679388063231,11.7930620486421,5.49542502683135,7.9475378822331,28687,0.208164686608899,11.8706348736657,0.391367584466934,-0.183202897858036,"Richmond City","VA","Richmond-Petersburg VA"
"Richmond County, VA","Richmond-Petersburg VA",8884,8137,3069,70.2593093277621,29.126213592233,0.368686248002949,18.4263845114813,24.5384961728951,57.0351193156236,50.276963180189,32.9423264907136,9.97067448680352,2.37862495927012,4.43141088302379,1263,0.141120024373243,9.09200718501432,0.387975513935089,-0.246855489561846,"Richmond County","VA","Richmond-Petersburg VA"
"Richmond, GA","Augusta GA",107808,102850,37551,39.5498298492951,57.6966456003889,2.05833738454059,27.0796230335411,29.4495770258237,43.4707999406352,54.8693776464009,30.4172991398365,9.42984208143591,2.46065351122473,2.82282762110197,12710,0.127425269926359,11.5881071462063,0.377816706895828,-0.250391436969469,"Richmond","GA","Augusta GA"
"Richmond, NC","Charlotte NC",30402,29364,12263,64.3406892793897,31.7293284293693,0.929709848794442,24.4326031182159,25.0345372014999,50.5328596802842,60.5561444997146,26.502487156487,9.78553371931828,1.94079752099812,1.21503710348202,35778,1.26336591977912,10.322263674704,0.586334466934204,0.677031452844921,"Richmond","NC","Charlotte NC"
"Richmond, NY","New York NY",323067,304063,113280,79.0392122685101,10.543538674551,10.1728918020279,24.4385839469831,25.3188966994462,50.2425193535706,32.0453742937853,26.0425494350282,19.3626412429379,10.9842867231638,11.5651483050847,237658,0.752555665732539,12.6856150110347,0.545518696308136,0.207036969424403,"Richmond","NY","New York NY"
"Riley, KS","Topeka KS",37304,35331,12208,87.4727576349382,5.96926212108347,6.18720104157822,23.3862320394596,53.7690328114947,22.8447351490457,51.1140235910878,27.6621887287025,13.0733944954128,4.60353866317169,3.54685452162516,1655,0.0505556657292517,10.5268558384882,0.406429886817932,-0.35587422108868,"Riley","KS","Topeka KS"
"Rio Arriba, NM","Albuquerque-Santa Fe NM",19063,14166,6500,81.9215021883383,0.585909925172949,0.536495835098122,24.9855741488748,22.3679378901537,52.6464879609715,60.8,23.4769230769231,8.93846153846154,4.10769230769231,2.67692307692308,1542,0.0849583457494795,9.85550456251398,0.352724462747574,-0.267766116998094,"Rio Arriba","NM","Albuquerque-Santa Fe NM"
"Rio Grande, CO","Denver CO",1257,1103,546,95.8295557570263,3.89845874886673,0,28.0827366746221,9.6260938743039,62.291169451074,59.3406593406593,19.4139194139194,7.87545787545788,10.989010989011,2.38095238095238,221,0.175815433571997,7.13648320859025,0.350811034440994,-0.174995600868997,"Rio Grande","CO","Denver CO"
"Ripley, IN","Cincinnati OH",8838,8730,3432,98.4994272623139,0.630011454753723,0.549828178694158,28.3661461869201,22.9237384023535,48.7101154107264,46.9405594405594,35.5477855477856,10.8391608391608,3.35081585081585,3.32167832167832,2033,0.228654115683004,9.08681588569068,0.380098789930344,-0.15144467424734,"Ripley","IN","Cincinnati OH"
"Riverside, CA","Los Angeles CA",1424985,1051286,399346,79.9165022648451,9.5033130851167,8.96140536447741,29.5668375456584,28.6499156131468,41.7832468411948,35.1179177955958,32.1017363389141,18.3066814241284,8.02712434830949,6.44654009305214,344430,0.262711824836864,14.1696718453137,0.436019986867905,-0.17330816203104,"Riverside","CA","Los Angeles CA"
"Riverside, CA","Palm Springs CA",317426,242433,126061,89.9856867670655,4.56002276917746,4.53197378244711,21.5549450895642,23.2302961950187,55.2147587154171,48.5415790767962,27.3796019387439,11.8704436740943,5.4322907163992,6.77608459396641,43611,0.149926888122677,12.6679999992835,0.491379678249359,-0.341452790126682,"Riverside","CA","Los Angeles CA"
"Roane, TN","Knoxville TN",14676,14201,5610,96.9016266460108,2.16886134779241,0.929512006196747,22.7173616789316,20.5301171981466,56.7525211229218,49.0017825311943,29.1800356506239,12.8342245989305,5.15151515151515,3.83244206773619,2672,0.187028351883531,9.59396878547517,0.414878576993942,-0.227850225110411,"Roane","TN","Knoxville TN"
"Roane, WV","Charleston-Huntington WV",4891,4829,1669,99.7515013460344,0,0.20708221163802,25.0460028624003,23.3694540993662,51.5845430382335,49.2510485320551,30.8568004793289,12.9418813660875,1.25823846614739,5.69203115638107,1475,0.299104278981167,8.49515206053936,0.392073482275009,-0.0929692032938424,"Roane","WV","Charleston-Huntington WV"
"Roanoke City, VA","Roanoke-Lynchburg VA",66995,63485,27912,73.2078443726865,23.2117823107821,3.44175789556588,23.0330621688186,28.4483916710202,48.5185461601612,52.0492977930639,30.6391516193752,9.69475494411006,3.30323875035827,4.31355689309258,22715,0.350732780665047,11.1123732687227,0.41797399520874,-0.0672412145436931,"Roanoke City","VA","Roanoke-Lynchburg VA"
"Roanoke County, VA","Roanoke-Lynchburg VA",59975,57950,24266,90.6229508196721,6.63848144952545,2.6160483175151,23.1012922050855,22.5810754481034,54.3176323468112,32.9061237946097,34.2001153877854,19.7024643534163,7.47960108794198,5.7116953762466,30365,0.546051885939177,11.0016830877079,0.507280886173248,0.0387709997659291,"Roanoke County","VA","Roanoke-Lynchburg VA"
"Robertson, TN","Nashville TN",55818,53090,20120,90.7835750612168,8.18609907703899,0.706347711433415,27.4803826722563,26.1689777491132,46.3506395786305,39.2296222664016,35.6212723658052,16.0884691848907,5.83001988071571,3.23061630218688,7532,0.151648994536638,10.9298516769966,0.421747207641602,-0.270098213104964,"Robertson","TN","Nashville TN"
"Robertson, TX","Waco-Temple-Bryan TX",1072,1060,498,69.4339622641509,28.8679245283019,0,16.9776119402985,27.9850746268657,55.0373134328358,57.8313253012048,20.8835341365462,10.6425702811245,6.22489959839357,4.41767068273092,22,0.0205223880597015,6.97728134163075,0.397353559732437,-0.376831171672736,"Robertson","TX","Waco-Temple-Bryan TX"
"Robeson, NC","Myrtle Beach-Florence SC",88992,82048,30298,31.0744929797192,25.5192082683307,0.821470358814353,28.95428802589,25.3000269687163,45.7456850053937,62.9282460888507,25.4208198560961,8.01373027922635,2.12885338966268,1.5083503861641,23468,0.267120907572024,11.3963017570337,0.378793716430664,-0.111672808858641,"Robeson","NC","Myrtle Beach-Florence SC"
"Rock Island, IL","Davenport IA-Rock Island-Moline IL",94573,88481,39523,84.6791966636905,11.7821905267798,3.11931375097479,24.9003415351104,25.25879479344,49.8408636714496,44.1616274068264,32.4924727373934,15.6263441540369,4.5011765301217,3.21837917162159,71969,0.747530957809622,11.45712730204,0.6031454205513,0.144385537258322,"Rock Island","IL","Davenport IA-Rock Island-Moline IL"
"Rock, MN","Sioux Falls (Mitchell) SD",1317,1296,542,98.1481481481482,1.46604938271605,0.385802469135802,26.8033409263478,22.171602126044,51.0250569476082,31.7343173431734,50.5535055350554,14.0221402214022,2.02952029520295,1.66051660516605,446,0.338648443432043,7.18311170174328,0.41503033041954,-0.0763818869874979,"Rock","MN","Sioux Falls (Mitchell) SD"
"Rock, WI","Madison WI",100634,91866,39231,92.2811486295256,6.05011647399473,1.28992227810071,26.6381143549894,24.4956972792496,48.8661883657611,43.4375876220336,34.9443042491907,14.3942290535546,4.30781779715021,2.91606127807091,58725,0.593877085104943,11.519245451715,0.597769975662231,-0.00389289055728836,"Rock","WI","Madison WI"
"Rockbridge, VA","Roanoke-Lynchburg VA",4637,4564,1913,86.9631901840491,12.0946538124452,0.854513584574934,18.8483933577744,21.04809143843,60.1035152037956,50.810245687402,25.8755880815473,14.9503397804496,5.488761108207,2.87506534239415,744,0.153702651435889,8.44182288439146,0.411748826503754,-0.258046175067864,"Rockbridge","VA","Roanoke-Lynchburg VA"
